	Source	Target	Weight	Type
10922	#org134	#per787	1	Undirected
10921	#org126	#org55	1	Undirected
10920	#org214	#per48	1	Undirected
10919	#org0	#org139	1	Undirected
10917	#per1	#per495	1	Undirected
10916	#per159	#per174	1	Undirected
10915	#org19	#per789	1	Undirected
10923	#pla144	#pla192	1	Undirected
10914	#per7	#per747	1	Undirected
10934	#org0	#per214	1	Undirected
10936	#org17	#per25	1	Undirected
10953	#org93	#per614	1	Undirected
10952	#org13	#per972	1	Undirected
10951	#per782	#per986	1	Undirected
10950	#org231	#per663	1	Undirected
10949	#pla86	#pla97	1	Undirected
10948	#org183	#org74	1	Undirected
10947	#per139	#per449	1	Undirected
10935	#org131	#per664	1	Undirected
10946	#org167	#per107	1	Undirected
10944	#per22	#per714	1	Undirected
10943	#per462	#per92	1	Undirected
10941	#pla115	#pla144	1	Undirected
10940	#org57	#per3	1	Undirected
10939	#per733	#per92	1	Undirected
10938	#per496	#per95	1	Undirected
10937	#pla362	#pla82	1	Undirected
10945	#pla115	#pla192	1	Undirected
10771	#org192	#per714	1	Undirected
10913	#per1	#per571	1	Undirected
10911	#per538	#per659	1	Undirected
10883	#per15	#per725	1	Undirected
10881	#org0	#per679	1	Undirected
10880	#pla24	#pla351	1	Undirected
10879	#org29	#org39	1	Undirected
10878	#per946	#per949	1	Undirected
10877	#pla140	#pla240	1	Undirected
10875	#org144	#org82	1	Undirected
10884	#per522	#per693	1	Undirected
10873	#per158	#per714	1	Undirected
10871	#org0	#per675	1	Undirected
10870	#org144	#per721	1	Undirected
10869	#org134	#per58	1	Undirected
10868	#org88	#per127	1	Undirected
10866	#per3	#per721	1	Undirected
10865	#per504	#per716	1	Undirected
10864	#per179	#per2	1	Undirected
10872	#per139	#per928	1	Undirected
10912	#org0	#per545	1	Undirected
10887	#org18	#per697	1	Undirected
10891	#pla26	#pla371	1	Undirected
10910	#per131	#per92	1	Undirected
10909	#org158	#per460	1	Undirected
10908	#per14	#per929	1	Undirected
10906	#per715	#per783	1	Undirected
10905	#per24	#per845	1	Undirected
10904	#per120	#per169	1	Undirected
10903	#per201	#per663	1	Undirected
10890	#per178	#per528	1	Undirected
10902	#per1	#per727	1	Undirected
10900	#per201	#per861	1	Undirected
10899	#pla403	#pla62	1	Undirected
10898	#per162	#per658	1	Undirected
10897	#org89	#per205	1	Undirected
10895	#pla172	#pla216	1	Undirected
10894	#org224	#per460	1	Undirected
10892	#org88	#per330	1	Undirected
10901	#org183	#per148	1	Undirected
10770	#org150	#per2	1	Undirected
10769	#per330	#pla434	1	Undirected
10768	#org194	#per132	1	Undirected
10639	#per129	#per861	1	Undirected
10638	#per2	#per971	1	Undirected
10637	#per109	#per522	1	Undirected
10635	#per189	#per505	1	Undirected
10633	#org37	#per180	1	Undirected
10632	#per659	#per907	1	Undirected
10631	#org196	#org200	1	Undirected
10640	#org65	#org82	1	Undirected
10629	#per58	#per896	1	Undirected
10627	#per713	#per84	1	Undirected
10626	#org118	#per852	1	Undirected
10625	#pla110	#pla54	1	Undirected
10624	#org104	#org161	1	Undirected
10623	#pla206	#pla212	1	Undirected
10622	#pla116	#pla468	1	Undirected
10621	#pla21	#pla70	1	Undirected
10628	#pla214	#pla51	1	Undirected
10620	#pla188	#pla79	1	Undirected
10641	#per610	#per859	1	Undirected
10643	#per513	#per553	1	Undirected
10663	#org102	#per214	1	Undirected
10662	#org43	#per253	1	Undirected
10661	#org190	#per715	1	Undirected
10660	#org51	#per507	1	Undirected
10658	#pla329	#pla676	1	Undirected
10656	#org39	#per137	1	Undirected
10655	#per19	#per846	1	Undirected
10642	#org191	#per861	1	Undirected
10654	#pla362	#pla51	1	Undirected
10652	#pla302	#pla374	1	Undirected
10651	#org183	#org22	1	Undirected
10650	#org165	#per664	1	Undirected
10649	#per230	#per528	1	Undirected
10646	#per122	#per671	1	Undirected
10645	#pla206	#pla62	1	Undirected
10644	#org168	#per143	1	Undirected
10653	#org18	#per5	1	Undirected
10665	#per13	#per861	1	Undirected
10619	#per140	#per177	1	Undirected
10616	#pla101	#pla76	1	Undirected
10590	#org191	#per715	1	Undirected
10589	#org57	#per196	1	Undirected
10588	#org25	#per662	1	Undirected
10587	#pla210	#pla79	1	Undirected
10586	#per161	#per44	1	Undirected
10585	#per481	#per854	1	Undirected
10583	#org39	#per159	1	Undirected
10592	#org197	#per652	1	Undirected
10581	#pla18	#pla374	1	Undirected
10578	#org183	#per971	1	Undirected
10577	#per5	#per984	1	Undirected
10576	#pla2	#pla384	1	Undirected
10575	#pla191	#pla315	1	Undirected
10574	#per149	#per610	1	Undirected
10573	#org100	#per908	1	Undirected
10572	#per13	#per852	1	Undirected
10580	#per315	#per351	1	Undirected
10617	#per207	#per915	1	Undirected
10594	#per131	#per847	1	Undirected
10596	#pla110	#pla140	1	Undirected
10615	#org188	#per137	1	Undirected
10614	#per0	#per145	1	Undirected
10613	#per664	#per972	1	Undirected
10612	#per10	#per475	1	Undirected
10611	#pla2	#pla30	1	Undirected
10610	#org49	#per127	1	Undirected
10609	#pla15	#pla382	1	Undirected
10595	#per1	#per553	1	Undirected
10608	#per174	#per654	1	Undirected
10606	#pla107	#pla116	1	Undirected
10604	#org101	#per909	1	Undirected
10602	#org14	#pla307	1	Undirected
10601	#per13	#per92	1	Undirected
10600	#org65	#per436	1	Undirected
10599	#per212	#per333	1	Undirected
10597	#org191	#per475	1	Undirected
10607	#per658	#per675	1	Undirected
10955	#pla302	#pla82	1	Undirected
10666	#per141	#per539	1	Undirected
10668	#pla157	#pla18	1	Undirected
10743	#org139	#per655	1	Undirected
10742	#per5	#per96	1	Undirected
10741	#org194	#per504	1	Undirected
10740	#org194	#per134	1	Undirected
10739	#org24	#per657	1	Undirected
10738	#per518	#per882	1	Undirected
10737	#org88	#per700	1	Undirected
10744	#org161	#per505	1	Undirected
10734	#pla111	#pla20	1	Undirected
10732	#org196	#per564	1	Undirected
10731	#per121	#per673	1	Undirected
10730	#org105	#per35	1	Undirected
10727	#per169	#per986	1	Undirected
10725	#org43	#per671	1	Undirected
10724	#org185	#per545	1	Undirected
10723	#org19	#per211	1	Undirected
10733	#per39	#per909	1	Undirected
10722	#org100	#per984	1	Undirected
10746	#per140	#per19	1	Undirected
10748	#per119	#per582	1	Undirected
10767	#org100	#per471	1	Undirected
10766	#per212	#per351	1	Undirected
10765	#org22	#per109	1	Undirected
10764	#per120	#per639	1	Undirected
10763	#org87	#per972	1	Undirected
10762	#per207	#per653	1	Undirected
10761	#per124	#per701	1	Undirected
10747	#pla54	#pla731	1	Undirected
10760	#pla115	#pla21	1	Undirected
10758	#org131	#per177	1	Undirected
10757	#org139	#per140	1	Undirected
10756	#per181	#per324	1	Undirected
10754	#pla152	#pla268	1	Undirected
10752	#per708	#per861	1	Undirected
10750	#per11	#per982	1	Undirected
10749	#org63	#per14	1	Undirected
10759	#per324	#per420	1	Undirected
10667	#per124	#per610	1	Undirected
10721	#per181	#per715	1	Undirected
10715	#per0	#per925	1	Undirected
10689	#per721	#per845	1	Undirected
10687	#org86	#per660	1	Undirected
10686	#per127	#per695	1	Undirected
10685	#org53	#org74	1	Undirected
10684	#pla403	#pla51	1	Undirected
10683	#pla110	#pla281	1	Undirected
10681	#org49	#per454	1	Undirected
10690	#org18	#per695	1	Undirected
10679	#org167	#per134	1	Undirected
10677	#per695	#per701	1	Undirected
10675	#per354	#per533	1	Undirected
10674	#org0	#per512	1	Undirected
10672	#org100	#per949	1	Undirected
10671	#org43	#per212	1	Undirected
10670	#per528	#per869	1	Undirected
10669	#org40	#per214	1	Undirected
10678	#per210	#per790	1	Undirected
10720	#per20	#per26	1	Undirected
10691	#per5	#per583	1	Undirected
10693	#per604	#per703	1	Undirected
10714	#org27	#org83	1	Undirected
10713	#org98	#per715	1	Undirected
10711	#per2	#per404	1	Undirected
10710	#per169	#per676	1	Undirected
10709	#org57	#org96	1	Undirected
10708	#org168	#per195	1	Undirected
10706	#org44	#per420	1	Undirected
10692	#per756	#pla566	1	Undirected
10705	#org102	#per197	1	Undirected
10702	#per272	#per661	1	Undirected
10701	#pla1	#pla268	1	Undirected
10700	#org14	#org190	1	Undirected
10699	#per504	#per734	1	Undirected
10698	#per657	#per982	1	Undirected
10697	#per727	#per95	1	Undirected
10696	#pla4	#pla62	1	Undirected
10704	#per484	#per570	1	Undirected
16204	#wor2	#wor3	1	Undirected
11692	#org91	#per499	1	Undirected
11694	#pla362	#pla732	1	Undirected
12720	#org183	#per180	1	Undirected
12719	#pla154	#pla43	1	Undirected
12718	#per171	#per710	1	Undirected
12717	#per495	#per564	1	Undirected
12714	#pla2	#pla234	1	Undirected
12713	#per727	#per728	1	Undirected
12711	#org126	#org78	1	Undirected
12710	#org70	#pla455	1	Undirected
12709	#pla22	#pla371	1	Undirected
12708	#per14	#pla469	1	Undirected
12707	#org211	#per679	1	Undirected
12705	#pla101	#pla255	1	Undirected
12704	#org70	#pla26	1	Undirected
12703	#org164	#per658	1	Undirected
12702	#pla15	#pla30	1	Undirected
12721	#per166	#per710	1	Undirected
12722	#org197	#org99	1	Undirected
12723	#per46	#per728	1	Undirected
12724	#per945	#per947	1	Undirected
12741	#org102	#per496	1	Undirected
12740	#org159	#org181	1	Undirected
12739	#org41	#per457	1	Undirected
12738	#pla5	#pla57	1	Undirected
12737	#org139	#per127	1	Undirected
12735	#org27	#per134	1	Undirected
12734	#per125	#per47	1	Undirected
12701	#org188	#per504	1	Undirected
12733	#org134	#per463	1	Undirected
12731	#org167	#per700	1	Undirected
12730	#per26	#pla4	1	Undirected
12729	#org172	#per93	1	Undirected
12728	#per725	#per859	1	Undirected
12727	#per13	#per733	1	Undirected
12726	#per581	#per875	1	Undirected
12725	#org55	#per972	1	Undirected
12732	#org145	#per324	1	Undirected
12700	#org78	#per675	1	Undirected
12699	#per738	#per785	1	Undirected
12698	#org65	#per126	1	Undirected
12675	#org105	#per135	1	Undirected
12672	#per132	#per539	1	Undirected
12669	#per173	#per951	1	Undirected
12667	#per121	#per661	1	Undirected
12666	#org190	#org66	1	Undirected
12665	#pla316	#pla539	1	Undirected
12664	#per173	#per582	1	Undirected
12676	#org188	#org70	1	Undirected
12663	#org13	#per539	1	Undirected
12661	#org118	#per212	1	Undirected
12660	#per126	#per679	1	Undirected
12659	#org200	#per564	1	Undirected
12658	#per125	#per984	1	Undirected
12657	#org172	#org44	1	Undirected
12656	#pla16	#pla497	1	Undirected
12655	#org109	#per465	1	Undirected
12662	#pla16	#pla22	1	Undirected
12743	#org185	#per214	1	Undirected
12677	#pla171	#pla349	1	Undirected
12679	#org194	#per247	1	Undirected
12697	#org44	#org47	1	Undirected
12696	#org138	#per614	1	Undirected
12695	#pla115	#pla350	1	Undirected
12694	#per179	#per499	1	Undirected
12693	#org70	#per849	1	Undirected
12692	#org0	#per552	1	Undirected
12691	#per109	#per315	1	Undirected
12678	#per531	#pla3	1	Undirected
12690	#org0	#per39	1	Undirected
12687	#per345	#per614	1	Undirected
12686	#org168	#org50	1	Undirected
12685	#org231	#per471	1	Undirected
12684	#org44	#per272	1	Undirected
12683	#per159	#per523	1	Undirected
12681	#per193	#per659	1	Undirected
12680	#per272	#pla17	1	Undirected
12688	#org65	#per185	1	Undirected
12745	#per610	#per768	1	Undirected
12746	#org49	#org83	1	Undirected
12747	#org138	#org37	1	Undirected
12809	#per659	#per92	1	Undirected
12808	#org39	#per481	1	Undirected
12807	#org79	#per581	1	Undirected
12806	#per715	#per790	1	Undirected
12805	#per185	#per25	1	Undirected
12804	#org134	#per93	1	Undirected
12802	#pla157	#pla386	1	Undirected
12810	#org53	#per500	1	Undirected
12801	#per779	#per789	1	Undirected
12799	#pla393	#pla54	1	Undirected
12798	#org17	#per675	1	Undirected
12797	#org63	#per139	1	Undirected
12796	#per262	#per970	1	Undirected
12795	#org150	#org170	1	Undirected
12794	#org49	#per847	1	Undirected
12793	#org195	#per457	1	Undirected
12800	#pla108	#pla733	1	Undirected
12792	#org41	#pla329	1	Undirected
12811	#org13	#per847	1	Undirected
12813	#per604	#per960	1	Undirected
12832	#org18	#per41	1	Undirected
12831	#per19	#per725	1	Undirected
12830	#org144	#per162	1	Undirected
12829	#pla485	#pla84	1	Undirected
12827	#per584	#per652	1	Undirected
12825	#pla351	#pla84	1	Undirected
12824	#org37	#per584	1	Undirected
12812	#org53	#per196	1	Undirected
12823	#pla488	#pla496	1	Undirected
12821	#per354	#per653	1	Undirected
12820	#org70	#per436	1	Undirected
12818	#per211	#per315	1	Undirected
12817	#org171	#pla51	1	Undirected
12816	#per189	#per790	1	Undirected
12815	#org173	#per475	1	Undirected
12814	#per214	#per314	1	Undirected
12822	#per106	#per465	1	Undirected
12654	#org147	#per709	1	Undirected
12791	#org19	#per39	1	Undirected
12789	#per104	#per148	1	Undirected
12765	#per478	#per61	1	Undirected
12764	#per106	#per22	1	Undirected
12763	#org52	#per654	1	Undirected
12762	#pla393	#pla736	1	Undirected
12761	#org29	#per701	1	Undirected
12760	#per109	#per614	1	Undirected
12759	#per124	#per700	1	Undirected
12766	#per658	#per660	1	Undirected
12758	#org104	#org195	1	Undirected
12756	#per11	#per952	1	Undirected
12754	#per133	#per39	1	Undirected
12753	#pla190	#pla401	1	Undirected
12752	#per129	#per973	1	Undirected
12751	#per134	#per472	1	Undirected
12750	#org188	#org194	1	Undirected
12749	#per126	#per26	1	Undirected
12757	#org200	#per845	1	Undirected
12790	#org18	#per143	1	Undirected
12767	#org14	#org74	1	Undirected
12771	#per158	#per695	1	Undirected
12788	#per197	#per675	1	Undirected
12787	#org0	#per581	1	Undirected
12785	#per2	#per286	1	Undirected
12784	#pla315	#pla71	1	Undirected
12783	#org118	#org13	1	Undirected
12782	#org15	#per952	1	Undirected
12781	#per959	#pla69	1	Undirected
12768	#per46	#per662	1	Undirected
12780	#per34	#per790	1	Undirected
12778	#per193	#per925	1	Undirected
12777	#per659	#per852	1	Undirected
12776	#org122	#per170	1	Undirected
12775	#pla206	#pla4	1	Undirected
12774	#org108	#org146	1	Undirected
12773	#org6	#per145	1	Undirected
12772	#per859	#per960	1	Undirected
12779	#org40	#per144	1	Undirected
12833	#per128	#per484	1	Undirected
12653	#org41	#org46	1	Undirected
12651	#org147	#per562	1	Undirected
12540	#per111	#per5	1	Undirected
12539	#org13	#per454	1	Undirected
12538	#per211	#per469	1	Undirected
12537	#org126	#org141	1	Undirected
12536	#per147	#per788	1	Undirected
12535	#org24	#org6	1	Undirected
12534	#org99	#per504	1	Undirected
12533	#pla113	#pla401	1	Undirected
12532	#per0	#per20	1	Undirected
12531	#pla14	#pla316	1	Undirected
12530	#per124	#per47	1	Undirected
12529	#pla115	#pla588	1	Undirected
12527	#per139	#per661	1	Undirected
12526	#per132	#per156	1	Undirected
12525	#org15	#per185	1	Undirected
12541	#per28	#per50	1	Undirected
12542	#per158	#per330	1	Undirected
12543	#org69	#pla337	1	Undirected
12545	#org63	#per715	1	Undirected
12563	#org51	#per859	1	Undirected
12562	#org145	#per184	1	Undirected
12561	#org25	#per963	1	Undirected
12560	#org105	#per959	1	Undirected
12559	#org13	#per652	1	Undirected
12558	#per1	#per245	1	Undirected
12556	#org145	#org53	1	Undirected
12524	#per564	#per845	1	Undirected
12555	#pla302	#pla83	1	Undirected
12553	#org100	#per324	1	Undirected
12552	#org108	#org81	1	Undirected
12551	#pla133	#pla72	1	Undirected
12550	#org64	#per46	1	Undirected
12549	#org12	#org70	1	Undirected
12548	#per583	#per665	1	Undirected
12546	#per102	#per404	1	Undirected
12554	#org135	#org82	1	Undirected
12523	#pla110	#pla513	1	Undirected
12522	#org139	#per205	1	Undirected
12521	#org197	#org78	1	Undirected
12498	#org159	#org168	1	Undirected
12497	#per22	#per539	1	Undirected
12496	#org44	#pla2	1	Undirected
12495	#org195	#per26	1	Undirected
12494	#org44	#per109	1	Undirected
12493	#pla5	#pla736	1	Undirected
12491	#org22	#per136	1	Undirected
12499	#pla152	#pla71	1	Undirected
12490	#per526	#per545	1	Undirected
12487	#per111	#per96	1	Undirected
12485	#org25	#per546	1	Undirected
12484	#pla191	#pla92	1	Undirected
12482	#per125	#per673	1	Undirected
12481	#org147	#org182	1	Undirected
12480	#org145	#per159	1	Undirected
12479	#org110	#per144	1	Undirected
12489	#org171	#org211	1	Undirected
12564	#per46	#per874	1	Undirected
12500	#per715	#per77	1	Undirected
12502	#org138	#per181	1	Undirected
12520	#per102	#per22	1	Undirected
12518	#per35	#per526	1	Undirected
12517	#per13	#per46	1	Undirected
12516	#per127	#per162	1	Undirected
12515	#per2	#pla178	1	Undirected
12514	#org11	#per701	1	Undirected
12513	#org70	#per354	1	Undirected
12501	#pla349	#pla5	1	Undirected
12512	#per708	#per960	1	Undirected
12510	#org171	#per457	1	Undirected
12509	#org183	#org64	1	Undirected
12507	#per13	#per245	1	Undirected
12506	#pla248	#pla251	1	Undirected
12505	#org191	#org196	1	Undirected
12504	#org70	#pla51	1	Undirected
12503	#org19	#per859	1	Undirected
12511	#org89	#per4	1	Undirected
12565	#per127	#per715	1	Undirected
12566	#per26	#per483	1	Undirected
12568	#org19	#per102	1	Undirected
12628	#per528	#per787	1	Undirected
12627	#org146	#org79	1	Undirected
12626	#per128	#per47	1	Undirected
12625	#org2	#per144	1	Undirected
12624	#pla351	#pla41	1	Undirected
12623	#per119	#per178	1	Undirected
12622	#per111	#per77	1	Undirected
12629	#pla113	#pla152	1	Undirected
12621	#per64	#per679	1	Undirected
12618	#per12	#per523	1	Undirected
12617	#org19	#per314	1	Undirected
12616	#org43	#per207	1	Undirected
12615	#pla191	#pla362	1	Undirected
12614	#org102	#per420	1	Undirected
12613	#org14	#org46	1	Undirected
12612	#per241	#pla69	1	Undirected
12619	#org183	#org96	1	Undirected
12611	#per15	#per46	1	Undirected
12630	#org134	#per653	1	Undirected
12632	#per125	#per522	1	Undirected
12650	#per212	#per675	1	Undirected
12649	#per197	#per655	1	Undirected
12648	#org64	#per25	1	Undirected
12646	#per149	#per39	1	Undirected
12645	#org13	#pla110	1	Undirected
12644	#org197	#org54	1	Undirected
12643	#per35	#per731	1	Undirected
12631	#per127	#per420	1	Undirected
12642	#per861	#per865	1	Undirected
12639	#pla22	#pla54	1	Undirected
12638	#pla188	#pla404	1	Undirected
12637	#pla210	#pla4	1	Undirected
12636	#org102	#org195	1	Undirected
12635	#org100	#per484	1	Undirected
12634	#per21	#per546	1	Undirected
12633	#org15	#per788	1	Undirected
12641	#org192	#org96	1	Undirected
12652	#per653	#per923	1	Undirected
12609	#org194	#org39	1	Undirected
12606	#per128	#per731	1	Undirected
12584	#pla190	#pla496	1	Undirected
12583	#org122	#per481	1	Undirected
12582	#pla588	#pla84	1	Undirected
12581	#org3	#per671	1	Undirected
12580	#per35	#per658	1	Undirected
12579	#per195	#per4	1	Undirected
12578	#per21	#per783	1	Undirected
12586	#per672	#per777	1	Undirected
12577	#per119	#per787	1	Undirected
12575	#org13	#org135	1	Undirected
12574	#org188	#org25	1	Undirected
12573	#per12	#per159	1	Undirected
12572	#pla41	#pla78	1	Undirected
12571	#per104	#per556	1	Undirected
12570	#pla200	#pla371	1	Undirected
12569	#org37	#per614	1	Undirected
12576	#org118	#per655	1	Undirected
12607	#per500	#per553	1	Undirected
12587	#per161	#per528	1	Undirected
12589	#org168	#org86	1	Undirected
12605	#org22	#pla404	1	Undirected
12604	#per178	#per923	1	Undirected
12603	#pla3	#pla315	1	Undirected
12602	#org182	#org2	1	Undirected
12601	#org16	#org44	1	Undirected
12600	#per161	#per552	1	Undirected
12599	#pla240	#pla255	1	Undirected
12588	#org165	#org192	1	Undirected
12598	#pla210	#pla349	1	Undirected
12596	#per528	#per923	1	Undirected
12595	#org147	#per481	1	Undirected
12594	#org158	#org24	1	Undirected
12593	#org78	#per660	1	Undirected
12592	#org167	#per701	1	Undirected
12591	#org126	#org133	1	Undirected
12590	#per528	#per745	1	Undirected
12597	#org191	#per659	1	Undirected
12834	#per156	#per174	1	Undirected
12836	#per181	#per21	1	Undirected
12837	#org5	#org70	1	Undirected
13081	#pla51	#pla80	1	Undirected
13080	#per848	#per855	1	Undirected
13079	#per77	#per783	1	Undirected
13078	#org131	#per118	1	Undirected
13077	#org44	#per655	1	Undirected
13075	#per179	#per25	1	Undirected
